,course_id,course_name,year
8561,8561,Eléments constructifs et matériaux VI,2009-2010
8562,8562,Eléments constructifs et matériaux VI,2008-2009
8563,8563,Signal processing for communications,2017-2018
8564,8564,Signal processing for communications,2010-2011
8565,8565,Signal processing for communications,2011-2012
8566,8566,Signal processing for communications,2014-2015
8567,8567,Signal processing for communications,2006-2007
8568,8568,Signal processing for communications,2007-2008
8569,8569,Signal processing for communications,2016-2017
8570,8570,Signal processing for communications,2009-2010
8571,8571,Signal processing for communications,2012-2013
8572,8572,Signal processing for communications,2005-2006
8573,8573,Signal processing for communications,2019-2020
8574,8574,Signal processing for communications,2008-2009
8575,8575,Signal processing for communications,2015-2016
8576,8576,Signal processing for communications,2013-2014
8577,8577,Signal processing for communications,2018-2019
8578,8578,Ateliers et théorie du projet VII (Berger),2004-2005
8579,8579,Circuits et systèmes électroniques II,2016-2017
8580,8580,Circuits et systèmes électroniques II,2017-2018
8581,8581,Circuits et systèmes électroniques II,2018-2019
8582,8582,Circuits et systèmes électroniques II,2015-2016
8583,8583,Circuits et systèmes électroniques II,2012-2013
8584,8584,Circuits et systèmes électroniques II,2019-2020
8585,8585,Circuits et systèmes électroniques II,2013-2014
8586,8586,Circuits et systèmes électroniques II,2014-2015
8587,8587,Circuits et systèmes électroniques II,2004-2005
8588,8588,Circuits et systèmes électroniques II,2006-2007
8589,8589,Circuits et systèmes électroniques II,2005-2006
8590,8590,Circuits et systèmes électroniques II,2007-2008
8591,8591,Circuits et systèmes électroniques II,2009-2010
8592,8592,Circuits et systèmes électroniques II,2010-2011
8593,8593,Circuits et systèmes électroniques II,2008-2009
8594,8594,Circuits et systèmes électroniques II,2011-2012
8595,8595,Théorie et critique du projet MA3 (Mangado),2011-2012
8596,8596,Chine: la renaissance d'une grande puissance II,2017-2018
8597,8597,Chine: la renaissance d'une grande puissance II,2014-2015
8598,8598,Chine: la renaissance d'une grande puissance II,2015-2016
8599,8599,Chine: la renaissance d'une grande puissance II,2018-2019
8600,8600,Chine: la renaissance d'une grande puissance II,2013-2014
8601,8601,Chine: la renaissance d'une grande puissance II,2019-2020
8602,8602,Chine: la renaissance d'une grande puissance II,2016-2017
8603,8603,Investments,2008-2009
8604,8604,Investments,2010-2011
8605,8605,Investments,2011-2012
8606,8606,Investments,2014-2015
8607,8607,Investments,2016-2017
8608,8608,Investments,2015-2016
8609,8609,Investments,2019-2020
8610,8610,Investments,2013-2014
8611,8611,Investments,2012-2013
8612,8612,Investments,2018-2019
8613,8613,Investments,2009-2010
8614,8614,Investments,2017-2018
8615,8615,Atmosphère et climat,2005-2006
8616,8616,Atmosphère et climat,2007-2008
8617,8617,Atmosphère et climat,2004-2005
8618,8618,Atmosphère et climat,2006-2007
8619,8619,Chine: la renaissance d'une grande puissance I,2016-2017
8620,8620,Chine: la renaissance d'une grande puissance I,2017-2018
8621,8621,Chine: la renaissance d'une grande puissance I,2013-2014
8622,8622,Chine: la renaissance d'une grande puissance I,2019-2020
8623,8623,Chine: la renaissance d'une grande puissance I,2014-2015
8624,8624,Chine: la renaissance d'une grande puissance I,2015-2016
8625,8625,Chine: la renaissance d'une grande puissance I,2018-2019
8626,8626,Cours UNIL - Faculté de biologie et de médecine II (printemps),2015-2016
8627,8627,Signal processing and machine learning for DH,2018-2019
8628,8628,Signal processing and machine learning for DH,2017-2018
8629,8629,Eléments constructifs et matériaux VII,2006-2007
8630,8630,Eléments constructifs et matériaux VII,2008-2009
8631,8631,Eléments constructifs et matériaux VII,2010-2011
8632,8632,Eléments constructifs et matériaux VII,2007-2008
8633,8633,Eléments constructifs et matériaux VII,2009-2010
8634,8634,Théorie et critique du projet MA3 (Ortelli),2010-2011
8635,8635,Circuits et systèmes électroniques I,2017-2018
8636,8636,Circuits et systèmes électroniques I,2018-2019
8637,8637,Circuits et systèmes électroniques I,2004-2005
8638,8638,Circuits et systèmes électroniques I,2006-2007
8639,8639,Circuits et systèmes électroniques I,2005-2006
8640,8640,Circuits et systèmes électroniques I,2007-2008
8641,8641,Circuits et systèmes électroniques I,2009-2010
8642,8642,Circuits et systèmes électroniques I,2008-2009
8643,8643,Circuits et systèmes électroniques I,2011-2012
8644,8644,Circuits et systèmes électroniques I,2010-2011
8645,8645,Circuits et systèmes électroniques I,2019-2020
8646,8646,Circuits et systèmes électroniques I,2015-2016
8647,8647,Circuits et systèmes électroniques I,2016-2017
8648,8648,Circuits et systèmes électroniques I,2012-2013
8649,8649,Circuits et systèmes électroniques I,2014-2015
8650,8650,Circuits et systèmes électroniques I,2013-2014
8651,8651,Biotechnology lab (for CGC),2018-2019
8652,8652,Biotechnology lab (for CGC),2005-2006
8653,8653,Théorie et critique du projet MA2 (Linazasoro et Sanchez),2018-2019
8654,8654,Technologie des poudres,2004-2005
8655,8655,Technologie des poudres,2006-2007
8656,8656,Technologie des poudres,2005-2006
8657,8657,Electronique I,2010-2011
8658,8658,Electronique I,2009-2010
8659,8659,Electronique I,2008-2009
8660,8660,Electronique I,2011-2012
8661,8661,Electronique I,2017-2018
8662,8662,Electronique I,2013-2014
8663,8663,Electronique I,2015-2016
8664,8664,Electronique I,2019-2020
8665,8665,Electronique I,2018-2019
8666,8666,Electronique I,2004-2005
8667,8667,Electronique I,2007-2008
8668,8668,Electronique I,2016-2017
8669,8669,Electronique I,2012-2013
8670,8670,Electronique I,2014-2015
8671,8671,Electronique I,2005-2006
8672,8672,Electronique I,2006-2007
8673,8673,Optical waves propagation,2016-2017
8674,8674,Optical waves propagation,2014-2015
8675,8675,Optical waves propagation,2011-2012
8676,8676,Optical waves propagation,2017-2018
8677,8677,Optical waves propagation,2018-2019
8678,8678,Optical waves propagation,2013-2014
8679,8679,Biostatistics,2017-2018
8680,8680,Biostatistics,2018-2019
8681,8681,Biostatistics,2010-2011
8682,8682,Biostatistics,2016-2017
8683,8683,Biostatistics,2014-2015
8684,8684,Biostatistics,2012-2013
8685,8685,Théorie et critique du projet MA2 (Hubmann & Vass),2012-2013
8686,8686,Group theory and discrete symmetries in physics,2009-2010
8687,8687,Group theory and discrete symmetries in physics,2008-2009
8688,8688,Histoire et esthétique de l'image,2006-2007
8689,8689,Histoire et esthétique de l'image,2005-2006
8690,8690,Histoire et esthétique de l'image,2004-2005
8691,8691,Histoire et esthétique de l'image,2008-2009
8692,8692,Histoire et esthétique de l'image,2007-2008
8693,8693,Arts visuels et architecture I,2011-2012
8694,8694,Arts visuels et architecture I,2012-2013
8695,8695,Arts visuels et architecture I,2013-2014
8696,8696,Stem cell biology and technology,2017-2018
8697,8697,Stem cell biology and technology,2016-2017
8698,8698,Stem cell biology and technology,2018-2019
8699,8699,Stem cell biology and technology,2010-2011
8700,8700,Stem cell biology and technology,2011-2012
8701,8701,Stem cell biology and technology,2008-2009
8702,8702,Stem cell biology and technology,2012-2013
8703,8703,Stem cell biology and technology,2009-2010
8704,8704,Stem cell biology and technology,2019-2020
8705,8705,Stem cell biology and technology,2014-2015
8706,8706,Stem cell biology and technology,2015-2016
8707,8707,Stem cell biology and technology,2007-2008
8708,8708,Stem cell biology and technology,2006-2007
8709,8709,Stem cell biology and technology,2013-2014
8710,8710,Art et histoire des jardins II,2005-2006
8711,8711,Art et histoire des jardins II,2004-2005
8712,8712,Art et histoire des jardins II,2006-2007
8713,8713,Business law,2007-2008
8714,8714,Histoire des technologies II,2012-2013
8715,8715,Histoire des technologies II,2013-2014
8716,8716,Assembly techniques,2016-2017
8717,8717,Assembly techniques,2014-2015
8718,8718,Assembly techniques,2015-2016
8719,8719,Assembly techniques,2017-2018
8720,8720,Assembly techniques,2013-2014
8721,8721,Assembly techniques,2012-2013
8722,8722,Assembly techniques,2019-2020
8723,8723,Assembly techniques,2018-2019
8724,8724,Assembly techniques,2011-2012
8725,8725,Numerical integration  of stochastic differential equations,2017-2018
8726,8726,Numerical integration  of stochastic differential equations,2018-2019
8727,8727,Numerical integration  of stochastic differential equations,2019-2020
8728,8728,Numerical integration  of stochastic differential equations,2015-2016
8729,8729,Numerical integration  of stochastic differential equations,2014-2015
8730,8730,Stochastic calculus for Finance,2009-2010
8731,8731,Stochastic calculus for Finance,2010-2011
8732,8732,Eléments d'approximation des EDP,2004-2005
8733,8733,Histology,2011-2012
8734,8734,Histology,2012-2013
8735,8735,Deep learning,2018-2019
8736,8736,Deep learning,2019-2020
8737,8737,Deep learning,2017-2018
8738,8738,Réseaux informatiques,2011-2012
8739,8739,Réseaux informatiques,2010-2011
8740,8740,Interfaces in biology and nanoscience,2012-2013
8741,8741,Interfaces in biology and nanoscience,2013-2014
8742,8742,Interfaces in biology and nanoscience,2016-2017
8743,8743,Interfaces in biology and nanoscience,2019-2020
8744,8744,Interfaces in biology and nanoscience,2017-2018
8745,8745,Interfaces in biology and nanoscience,2015-2016
8746,8746,Interfaces in biology and nanoscience,2014-2015
8747,8747,Mythes méditerranéens et grands textes fondateurs I,2009-2010
8748,8748,Interactive conceptual design of structural forms,2017-2018
8749,8749,Interactive conceptual design of structural forms,2018-2019
8750,8750,Design Methodology (EDOC),2013-2014
8751,8751,Travail et organisations,2014-2015
8752,8752,Travail et organisations,2017-2018
8753,8753,Travail et organisations,2015-2016
8754,8754,Travail et organisations,2011-2012
8755,8755,Travail et organisations,2016-2017
8756,8756,Travail et organisations,2019-2020
8757,8757,Travail et organisations,2012-2013
8758,8758,Travail et organisations,2010-2011
8759,8759,Travail et organisations,2013-2014
8760,8760,Travail et organisations,2018-2019
8761,8761,Multi-phase flow,2018-2019
8762,8762,Multi-phase flow,2014-2015
8763,8763,Multi-phase flow,2017-2018
8764,8764,Multi-phase flow,2015-2016
8765,8765,Multi-phase flow,2019-2020
8766,8766,Multimedia documents,2006-2007
8767,8767,Multimedia documents,2004-2005
8768,8768,Multimedia documents,2005-2006
8769,8769,Multimedia documents,2008-2009
8770,8770,Multimedia documents,2007-2008
8771,8771,Calcul quantique,2017-2018
8772,8772,Calcul quantique,2015-2016
8773,8773,Calcul quantique,2019-2020
8774,8774,Calcul quantique,2018-2019
8775,8775,Calcul quantique,2016-2017
8776,8776,Transportation economics,2019-2020
8777,8777,Economie du logement,2012-2013
8778,8778,Economie du logement,2011-2012
8779,8779,Physics of materials,2016-2017
8780,8780,Physics of materials,2017-2018
8781,8781,Physics of materials,2018-2019
8782,8782,Physics of materials,2014-2015
8783,8783,Physics of materials,2019-2020
8784,8784,Physics of materials,2015-2016
8785,8785,Énergie et société II,2010-2011
8786,8786,Énergie et société II,2011-2012
8787,8787,Énergie et société II,2009-2010
8788,8788,Mass spectrometry,2008-2009
8789,8789,Mass spectrometry,2007-2008
8790,8790,Mass spectrometry,2009-2010
8791,8791,Mass spectrometry,2006-2007
8792,8792,Mass spectrometry,2010-2011
8793,8793,Mass spectrometry,2011-2012
8794,8794,Mass spectrometry,2017-2018
8795,8795,Mass spectrometry,2016-2017
8796,8796,Mass spectrometry,2005-2006
8797,8797,Mass spectrometry,2004-2005
8798,8798,Mass spectrometry,2013-2014
8799,8799,Mass spectrometry,2012-2013
8800,8800,Mass spectrometry,2015-2016
8801,8801,Mass spectrometry,2014-2015
8802,8802,Ecologie numérique,2012-2013
8803,8803,Ecologie numérique,2011-2012
8804,8804,Ecologie numérique,2010-2011
8805,8805,Ecologie numérique,2008-2009
8806,8806,Ecologie numérique,2009-2010
8807,8807,Ecologie numérique,2007-2008
8808,8808,Ecologie numérique,2005-2006
8809,8809,Ecologie numérique,2006-2007
8810,8810,Ecologie numérique,2014-2015
8811,8811,Ecologie numérique,2016-2017
8812,8812,Ecologie numérique,2015-2016
8813,8813,Ecologie numérique,2013-2014
8814,8814,Materials science for bioengineers,2017-2018
8815,8815,Materials science for bioengineers,2018-2019
8816,8816,Materials science for bioengineers,2019-2020
8817,8817,Quantification of user experience,2017-2018
8818,8818,Quantification of user experience,2018-2019
8819,8819,Mécanique des fluides (pour GC),2008-2009
8820,8820,Mécanique des fluides (pour GC),2010-2011
8821,8821,Mécanique des fluides (pour GC),2019-2020
8822,8822,Mécanique des fluides (pour GC),2011-2012
8823,8823,Mécanique des fluides (pour GC),2016-2017
8824,8824,Mécanique des fluides (pour GC),2007-2008
8825,8825,Mécanique des fluides (pour GC),2015-2016
8826,8826,Mécanique des fluides (pour GC),2014-2015
8827,8827,Mécanique des fluides (pour GC),2017-2018
8828,8828,Mécanique des fluides (pour GC),2012-2013
8829,8829,Mécanique des fluides (pour GC),2018-2019
8830,8830,Mécanique des fluides (pour GC),2009-2010
8831,8831,Mécanique des fluides (pour GC),2013-2014
8832,8832,Why care? Une introduction à l'art contemporain,2018-2019
8833,8833,UE A : Art and architecture,2019-2020
8834,8834,Type systems,2004-2005
8835,8835,Type systems,2006-2007
8836,8836,Materials and conservation of heritage,2009-2010
8837,8837,Materials and conservation of heritage,2007-2008
8838,8838,Materials and conservation of heritage,2008-2009
8839,8839,Mécanique des fluides non newtoniens,2008-2009
8840,8840,Mécanique des fluides non newtoniens,2007-2008
8841,8841,Mécanique des fluides non newtoniens,2006-2007
8842,8842,Mécanique des fluides non newtoniens,2005-2006
8843,8843,Mécanique des fluides non newtoniens,2009-2010
8844,8844,Advanced diffusional separation processes,2016-2017
8845,8845,Advanced diffusional separation processes,2010-2011
8846,8846,Advanced diffusional separation processes,2009-2010
8847,8847,Advanced diffusional separation processes,2008-2009
8848,8848,Advanced diffusional separation processes,2011-2012
8849,8849,Advanced diffusional separation processes,2007-2008
8850,8850,Advanced diffusional separation processes,2012-2013
8851,8851,Advanced diffusional separation processes,2017-2018
8852,8852,Advanced diffusional separation processes,2014-2015
8853,8853,Advanced diffusional separation processes,2018-2019
8854,8854,Advanced diffusional separation processes,2005-2006
8855,8855,Advanced diffusional separation processes,2006-2007
8856,8856,Advanced diffusional separation processes,2013-2014
8857,8857,Advanced diffusional separation processes,2015-2016
8858,8858,Early detection: from weak signal analysis to algorithmic creativity,2011-2012
